GENESIS-Tabelle: Temporär
Steuereinnahmen: Bundesländer, Quartale, Steuerarten vor der;;;
Steuerverteilung;;;
Statistik über das Steueraufkommen;;;
Steuereinnahmen (Tsd. EUR);;;
;;;Steuerarten vor der Steuerverteilung
;;;Biersteuer
Hessen;2007;2. Quartal;7237
Hessen;2007;3. Quartal;7977
Hessen;2007;4. Quartal;6167
Hessen;2008;1. Quartal;6143
Hessen;2008;2. Quartal;6635
Hessen;2008;3. Quartal;7394
Hessen;2008;4. Quartal;5784
Hessen;2009;1. Quartal;5307
Hessen;2009;2. Quartal;7024
Hessen;2009;3. Quartal;7372
Hessen;2009;4. Quartal;5539
Hessen;2010;1. Quartal;5065
Hessen;2010;2. Quartal;6195
Hessen;2010;3. Quartal;7610
Hessen;2010;4. Quartal;5490
Hessen;2011;1. Quartal;5197
Hessen;2011;2. Quartal;7181
Hessen;2011;3. Quartal;7073
Hessen;2011;4. Quartal;4517
Hessen;2012;1. Quartal;5037
Hessen;2012;2. Quartal;6387
Hessen;2012;3. Quartal;6680
Hessen;2012;4. Quartal;5060
Hessen;2013;1. Quartal;4772
Hessen;2013;2. Quartal;6076
Hessen;2013;3. Quartal;6707
Hessen;2013;4. Quartal;5258
Hessen;2014;1. Quartal;4945
Hessen;2014;2. Quartal;6153
Hessen;2014;3. Quartal;6476
Hessen;2014;4. Quartal;5241
Hessen;2015;1. Quartal;4565
Hessen;2015;2. Quartal;6222
Hessen;2015;3. Quartal;6192
Hessen;2015;4. Quartal;4907
Hessen;2016;1. Quartal;4270
Hessen;2016;2. Quartal;5822
Hessen;2016;3. Quartal;...
Hessen;2016;4. Quartal;...
Mecklenburg-Vorpommern;1999;1. Quartal;3405
Mecklenburg-Vorpommern;1999;2. Quartal;4286
Mecklenburg-Vorpommern;1999;3. Quartal;5185
Mecklenburg-Vorpommern;1999;4. Quartal;4313
Mecklenburg-Vorpommern;2000;1. Quartal;3764
Mecklenburg-Vorpommern;2000;2. Quartal;5450
Mecklenburg-Vorpommern;2000;3. Quartal;4832
Mecklenburg-Vorpommern;2000;4. Quartal;5050
Mecklenburg-Vorpommern;2001;1. Quartal;3753
Mecklenburg-Vorpommern;2001;2. Quartal;4896
Mecklenburg-Vorpommern;2001;3. Quartal;5756
Mecklenburg-Vorpommern;2001;4. Quartal;4979
Mecklenburg-Vorpommern;2002;1. Quartal;4130
Mecklenburg-Vorpommern;2002;2. Quartal;5709
Mecklenburg-Vorpommern;2002;3. Quartal;6692
Mecklenburg-Vorpommern;2002;4. Quartal;5758
Mecklenburg-Vorpommern;2003;1. Quartal;4474
Mecklenburg-Vorpommern;2003;2. Quartal;5531
Mecklenburg-Vorpommern;2003;3. Quartal;6922
Mecklenburg-Vorpommern;2003;4. Quartal;5358
Mecklenburg-Vorpommern;2004;1. Quartal;5476
Mecklenburg-Vorpommern;2004;2. Quartal;7001
Mecklenburg-Vorpommern;2004;3. Quartal;7792
Mecklenburg-Vorpommern;2004;4. Quartal;5926
Mecklenburg-Vorpommern;2005;1. Quartal;5054
Mecklenburg-Vorpommern;2005;2. Quartal;6271
Mecklenburg-Vorpommern;2005;3. Quartal;7670
Mecklenburg-Vorpommern;2005;4. Quartal;6022
Mecklenburg-Vorpommern;2006;1. Quartal;5041
Mecklenburg-Vorpommern;2006;2. Quartal;6329
Mecklenburg-Vorpommern;2006;3. Quartal;7438
Mecklenburg-Vorpommern;2006;4. Quartal;6063
Mecklenburg-Vorpommern;2007;1. Quartal;5189
Mecklenburg-Vorpommern;2007;2. Quartal;6558
Mecklenburg-Vorpommern;2007;3. Quartal;7005
Mecklenburg-Vorpommern;2007;4. Quartal;5431
Mecklenburg-Vorpommern;2008;1. Quartal;5011
Mecklenburg-Vorpommern;2008;2. Quartal;5724
Mecklenburg-Vorpommern;2008;3. Quartal;6653
Mecklenburg-Vorpommern;2008;4. Quartal;5372
Mecklenburg-Vorpommern;2009;1. Quartal;4846
Mecklenburg-Vorpommern;2009;2. Quartal;6064
Mecklenburg-Vorpommern;2009;3. Quartal;6520
Mecklenburg-Vorpommern;2009;4. Quartal;5466
Mecklenburg-Vorpommern;2010;1. Quartal;4722
Mecklenburg-Vorpommern;2010;2. Quartal;6043
Mecklenburg-Vorpommern;2010;3. Quartal;6656
Mecklenburg-Vorpommern;2010;4. Quartal;5300
Mecklenburg-Vorpommern;2011;1. Quartal;4622
Mecklenburg-Vorpommern;2011;2. Quartal;5708
